ID,latitude,longitude
1931,-0.10549,34.16853
1932,-0.28012,34.299
1933,-0.17426,34.34519
1934,-0.17955,34.36904
1935,-0.3945,34.29017
1936,-0.34709,34.29524
1937,-0.32816,34.26666
1938,-0.1956,34.17509
1939,-0.16501,34.42804
1940,-0.08225,34.38567
1941,-0.05977,34.09323
1942,-0.08155,34.17182
1943,-0.16892,34.1437
1944,-0.33661,34.35198
1945,-0.21855,34.30245
1946,-0.06115,34.33485
1947,0.01118,34.11065
1948,-0.08432,34.33528
1949,-0.02994,34.01295
1950,-0.23878,34.25207
1951,-0.10549,34.16853
1952,-0.28012,34.299
1953,-0.17426,34.34519
1954,-0.17955,34.36904
1955,-0.3945,34.29017
1956,-0.34709,34.29524
1957,-0.32816,34.26666
1958,-0.1956,34.17509
1959,-0.16501,34.42804
1960,-0.08225,34.38567
1961,-0.05977,34.09323
1962,-0.08155,34.17182
1963,-0.16892,34.1437
1964,-0.33661,34.35198
1965,-0.21855,34.30245
1966,-0.14719,35.20698
1967,-0.21776,35.27142
1968,-0.15629,35.1875
1969,-0.17983,35.26651
1970,-0.20466,34.91093
1971,-0.14686,35.04393
1972,-0.22737,34.89606
1973,-0.08595,35.0032
1974,-0.32034,34.9063
1975,-0.0775,35.19345
1976,-0.12807,35.0951
1977,-0.18744,35.02239
1978,-0.16478,35.06343
1979,-0.28638,35.03972
1980,-0.07505,35.04673
1981,-0.362,34.93649
1982,-0.16297,34.9574
1983,-0.32326,34.96579
1984,-0.35957,34.93643
1985,-0.37386,34.90442
1986,-0.14719,35.20698
1987,-0.21776,35.27142
1988,-0.15629,35.1875
1989,-0.17983,35.26651
1990,-0.20466,34.91093
1991,-0.14686,35.04393
1992,-0.22737,34.89606
1993,-0.08595,35.0032
1994,-0.32034,34.9063
1995,-0.0775,35.19345
1996,-0.12807,35.0951
1997,-0.18744,35.02239
1998,-0.16478,35.06343
1999,-0.28638,35.03972
2000,-0.07505,35.04673
2001,-0.362,34.93649
2002,-0.16297,34.9574
2003,-0.32326,34.96579
2004,-0.35957,34.93643
2005,-0.37386,34.90442
2006,-0.14719,35.20698
2007,-0.21776,35.27142
2008,-0.15629,35.1875
2009,-0.17983,35.26651
2010,-0.20466,34.91093
2011,-0.14686,35.04393
2012,-0.22737,34.89606
2013,-0.08595,35.0032
2014,-0.32034,34.9063
2015,-0.0775,35.19345
2016,-0.12807,35.0951
2017,-0.18744,35.02239
2018,-0.16478,35.06343
2019,-0.28638,35.03972
2020,-0.07505,35.04673
2021,-0.362,34.93649
2022,-0.16297,34.9574
2023,-0.32326,34.96579
2024,-0.35957,34.93643
2025,-0.37386,34.90442
2026,-0.38281,34.64838
2027,-0.43839,34.50693
2028,-0.44192,34.61899
2029,-0.44448,34.64009
2030,-0.35597,34.70235
2031,-0.3563,34.75265
2032,-0.35951,34.46602
2033,-0.42227,34.56537
2034,-0.34835,34.79009
2035,-0.43178,34.4816
2036,-0.39202,34.62611
2037,-0.35434,34.54621
2038,-0.44317,34.58158
2039,-0.40492,34.54733
2040,-0.35686,34.68321
2041,-0.3521,34.77418
2042,-0.43913,34.62197
2043,-0.42184,34.60148
2044,-0.3501,34.57422
2045,-0.38281,34.64838
2046,-0.43839,34.50693
2047,-0.44192,34.61899
2048,-0.44448,34.64009
2049,-0.35597,34.70235
2050,-0.3563,34.75265
2051,-0.35951,34.46602
2052,-0.42227,34.56537
2053,-0.34835,34.79009
2054,-0.43178,34.4816
2055,-0.39202,34.62611
2056,-0.35434,34.54621
2057,-0.44317,34.58158
2058,-0.40492,34.54733
2059,-0.35686,34.68321
2060,-0.3521,34.77418
2061,-0.43913,34.62197
2062,-0.42184,34.60148
2063,-0.3501,34.57422
2064,-0.38281,34.64838
2065,-0.43839,34.50693
2066,-0.44192,34.61899
2067,-0.44448,34.64009
2068,-0.35597,34.70235
2069,-0.3563,34.75265
2070,-0.35951,34.46602
2071,-0.42227,34.56537
2072,-0.34835,34.79009
2073,-0.43178,34.4816
2074,-0.39202,34.62611
2075,-0.35434,34.54621
2076,-0.44317,34.58158
2077,-0.40492,34.54733
2078,-0.35686,34.68321
2079,-0.3521,34.77418
2080,-0.43913,34.62197
2081,-0.42184,34.60148
2082,-0.3501,34.57422
2083,0.51899,34.24448
2084,0.6308,34.37555
2085,0.61036,34.32393
2086,0.70583,34.39733
2087,0.5871,34.23404
2088,0.68334,34.38842
2089,0.7052,34.3354
2090,0.62048,34.24144
2091,0.61396,34.22643
2092,0.5525,34.24512
2093,0.73106,34.3539
2094,0.66748,34.34085
2095,0.70195,34.38123
2096,0.61084,34.37232
2097,0.75199,34.32478
2098,0.72686,34.41601
2099,0.76549,34.38183
2100,0.69147,34.34333
2101,0.75321,34.34778
2102,0.51899,34.24448
2103,0.6308,34.37555
2104,0.61036,34.32393
2105,0.70583,34.39733
2106,0.5871,34.23404
2107,0.68334,34.38842
2108,0.7052,34.3354
2109,0.62048,34.24144
2110,0.61396,34.22643
2111,0.5525,34.24512
2112,0.73106,34.3539
2113,0.66748,34.34085
2114,0.70195,34.38123
2115,0.61084,34.37232
2116,0.75199,34.32478
2117,0.72686,34.41601
2118,0.76549,34.38183
2119,0.69147,34.34333
2120,0.75321,34.34778
2121,0.51899,34.24448
2122,0.6308,34.37555
2123,0.61036,34.32393
2124,0.70583,34.39733
2125,0.5871,34.23404
2126,0.68334,34.38842
2127,0.7052,34.3354
2128,0.62048,34.24144
2129,0.61396,34.22643
2130,0.5525,34.24512
2131,0.73106,34.3539
2132,0.66748,34.34085
2133,0.70195,34.38123
2134,0.61084,34.37232
2135,0.75199,34.32478
2136,0.72686,34.41601
2137,0.76549,34.38183
2138,0.69147,34.34333
2139,0.75321,34.34778
2143,-6.45335,38.89736
2144,-5.94958,35.31196
2145,-8.29192,35.59633
2146,-6.84127,39.2865
2147,-8.09906,36.48356
2148,-8.09906,36.48356
2149,-8.09906,36.48356
2150,-8.22995,36.18992
2157,-7.88333,36.86667
2159,-8.38513,36.6784
2160,-8.38513,36.6784
2161,-8.38513,36.6784
2162,-8.89667,36.7173
2163,-7.92817,35.6522
2164,-8.9427,36.13895
2165,-6.25359,37.54895
2166,-8.15663,36.57818
2167,-8.15663,36.57818
2168,-8.15663,36.57818
2169,-8.22995,36.18992
2170,-5.17914,39.7634
2171,-8.0667,36.8
2172,-8.00324,36.83699
2174,-6.17131,39.31355
2175,-6.17131,39.31355
2184,12.06664,-2.23337
2185,11.75,-2.92
2186,11.48333,-3.51667
2187,11.38147,-4.42149
2188,11.37571,-4.41467
2189,11.3712,-4.40372
2190,11.37475,-4.38391
2191,11.38804,-4.41056
2192,11.39423,-4.42728
2193,11.40145,-4.41939
2195,12.35,-1.5
2204,-23.2546,30.79187
2205,-27.3564,32.22644
2206,-22.8884,31.04574
2207,-0.17259,34.91983
2208,-0.03572,34.62196
2209,-0.07433,34.66568
2210,0.10147,34.65165
2211,0.02635,34.63316
2212,0.16264,34.74501
2213,0.54057,34.5641
2214,13.88405,-11.67124
2215,13.88405,-11.67124
2216,13.88405,-11.67124
2218,14.74493,-17.52431
2219,14.74493,-17.52431
2220,14.74493,-17.52431
2221,14.75508,-17.39727
2222,14.75508,-17.39727
2223,14.75508,-17.39727
2224,14.72111,-17.43694
2225,14.72111,-17.43694
2226,14.72111,-17.43694
2227,13.08334,-9.6
2228,12.86406,-7.56019
2230,14.06667,-6.18334
2231,13.11312,-5.83229
2232,12.93601,-5.82692
2233,13.05859,-6.64525
2236,10.54978,-5.75649
2237,14.34871,-3.61016
2238,14.07813,-3.51795
2239,13.912,-4.6537
2240,13.9059,-4.55564
2241,12.61661,-8.03198
2242,-25.3683,32.83528
2266,10.56667,15
2267,10.08333,14.45
2268,9.4,13.5
2269,9.3,13.38333
2271,6.46667,12.61667
2276,4.5,12.05
2277,4.5,12.05
2278,4.5,12.05
2297,-4.94363,39.78107
2298,-5.30136,39.79942
2299,-5.14642,39.81531
2300,-6.17832,39.36839
2301,-6.08407,39.22312
2302,-6.02652,39.21022
2320,-18.39033,47.01667
2321,-18.40361,47.05083
2322,-18.43472,47.00056
2323,-18.53056,47.02833
2324,-18.55833,47.03028
2325,-17.95722,47.05
2326,-17.97361,47.03889
2327,-17.98306,47.05722
2328,-17.99083,47.03528
2329,-16.04528,47.64556
2330,-16.10667,47.49389
2331,-16.08389,47.64028
2332,-22.13611,44.27139
2334,-22.71778,43.62444
2335,15.28333,-14.88333
2336,15.28444,-14.88267
2337,15.31472,-14.93472
2338,15.29222,-14.87861
2339,15.29111,-15.905
2340,15.26556,-14.83833
2341,15.245,-14.86
2342,15.29194,-14.86
2343,15.26433,-14.84167
2344,15.27306,-14.85167
2345,15.27361,-14.85028
2346,15.32611,-14.87222
2347,15.29194,-14.87139
2348,15.31944,-14.84
2349,13.57833,-13.7847
2350,13.54588,-13.77452
2351,13.46552,-13.70985
2352,13.428,-13.76972
2353,13.44722,-13.68532
2354,13.4225,-13.67952
2355,13.38617,-13.743
2356,13.36585,-13.64408
2357,13.35303,-13.66785
2358,13.33653,-13.61714
2359,13.27232,-13.6135
2360,13.7725,-13.67713
2361,13.69558,-13.64623
2362,13.56607,-13.56193
2363,13.52563,-13.51353
2364,13.47341,-13.4526
2365,13.4363,-13.42557
2366,13.40099,-13.46667
2367,13.37755,-13.37555
2368,13.35513,-13.34902
2374,0.16667,34.75
2375,0.10147,34.65165
2376,-0.11667,35.08333
2377,-0.11667,34.5
2378,-0.25,34.95
2379,-0.58333,34.8
2380,0.16667,34.75
2381,0.10147,34.65165
2382,-0.11667,35.08333
2383,-0.11667,34.5
2384,-0.25,34.95
2385,-0.58333,34.8
2386,0.16667,34.75
2387,0.10147,34.65165
2388,-0.11667,35.08333
2389,-0.11667,34.5
2390,-0.25,34.95
2391,-0.58333,34.8
2394,0.02076,34.6035
2408,-13.37,49.98
2409,-14.26,50.16
2410,-14.65,49.65
2411,-17.08,49.52
2412,-16.88,49.52
2413,-17.27,49.38
2414,-18.07,49.38
2415,-18.78,49
2416,-18.58,48.15
2417,-21.25,48.3
2421,-25.04,46.96
2422,-25.15962,46.21811
2423,-25.32,45.5
2424,-25.32,45.5
2425,-25.37,45.48
2426,-25.2,45.35
2427,-25.13,45.35
2428,-24.77,45.58
2429,-22.2,46.35
2430,-21.59,46.27
2431,-21.71,46.7
2432,-20.18,46.9
2433,-19.92,46.82
2434,-19.4,46.46
2435,-19.58,46.37
2436,-20.20406,44.37687
2437,-19.58,45.47
2438,-19.23,46.27
2439,-18.95,47.56
2440,-18.32,47.12
2441,-18.32,47.12
2442,-18.82,48.1
2443,-17.73,47.02
2444,-17.43,46.85
2445,-17.65,46.97
2446,-16.17,46.67
2447,-15.66667,46.6
2460,12.637,-12.2333
2461,15.279,-14.867
2462,12.6333,-12.2333
2463,4.51,12.035
2469,11.4,-4.4
2471,9.31,2.63
2475,-15.185,12.156
2478,14.33,-5.97
2479,14.33,-5.97
2480,14.33,-5.97
2481,14.33,-5.97
2482,14.34,-5.94
2483,14.34,-5.94
2484,14.34,-5.94
2485,14.34,-5.94
2486,14.36,-5.91
2487,14.36,-5.91
2488,14.36,-5.91
2489,14.36,-5.91
2490,14.167,-6.134
2491,14.167,-6.134
2492,14.167,-6.134
2493,14.167,-6.134
2494,14.15,-5.868
2495,14.15,-5.868
2496,14.15,-5.868
2497,14.15,-5.868
2498,14.052,-6.182
2499,14.052,-6.182
2500,14.052,-6.182
2501,14.052,-6.182
2502,13.716,-16.418
2504,13.283,-16.584
2506,13.412,-16.034
2514,13.5333,-15.6167
2515,13.5333,-15.6167
2519,13.55,-14.935
2521,13.55,-14.917
2522,14.001,-14.767
2523,13.3,-14.168
2525,13.2833,-14.15
2526,13.4123,-14.119
2528,13.5833,-13.55
2531,12.5333,-12.2667
2532,12.616,-12.134
2533,12.616,-12.134
2534,16.3979,-10.1637
2566,4.452,11.898
2567,4.51,12.034
2577,12.801,-7.984
2590,13.534,2.666
2591,13.534,2.666
2592,13.534,2.666
2593,13.434,2.916
2594,13.434,2.916
2595,13.434,2.916
2596,13.434,2.916
2623,-3.529,37.343
2624,-3.503,37.409
2625,-3.536,37.48
2630,-8.224,36.311
2633,-17.3667,49.4
2634,-16.18,46.67
2635,-22.21,46.369
2636,-0.037,34.634
2637,-0.05,34.95
2638,-0.0667,34.6667
2639,-2.9966,40.1953
2640,-3.5385,39.6096
2641,-3.1403,40.1405
2642,-3.1281,40.109
2643,-3.2167,40.0833
2644,-3.294,40.0843
2645,-3.0833,40.1333
2646,-3.25,39.9833
2647,-3.5881,39.5266
2648,-3.924,39.7675
2649,-3.734,39.799
2650,-3.633,39.733
2651,-3.7,39.7167
2652,-3.5269,39.778
2653,-3.6667,39.75
2654,-3.9,39.7167
2655,-3.7833,39.8333
2656,-3.683,39.85
2657,-4.1235,39.2847
2658,-4.1,39.35
2659,-4.427,39.503
2660,-4.3833,39.4667
2661,-4.1424,39.3906
2662,-4.2668,39.5762
2663,-4.601,39.1668
2664,-4.183,39.533
2665,-4.183,39.499
2666,-4.1553,39.4541
2670,13.55,-14.917
2671,15.1166,36.65
2672,-3.4109,37.1949
2673,-3.283,37.1493
2674,-3.2324,37.1946
2675,-3.1974,37.2333
2676,12.801,-8.072
2677,12.801,-8.1
2678,14.914,-17.069
2679,14.914,-17.069
2680,14.914,-17.069
2681,14.967,-17.05
2682,14.967,-17.05
2683,14.967,-17.05
2684,-3.3397,40.0007
2685,-2.9966,40.1953
2686,-3.5385,39.6096
2687,-3.1403,40.1405
2688,-3.1281,40.109
2689,-3.2085,40.0699
2690,-3.294,40.0843
2691,-3.068,40.1405
2692,-3.5881,39.5266
2693,-3.2599,40.0122
2694,-3.924,39.7675
2695,-3.7291,39.7012
2696,-3.734,39.799
2697,-3.633,39.733
2698,-3.7034,39.7322
2699,-3.5269,39.778
2700,-3.6667,39.75
2701,-3.9001,39.7315
2702,-3.7897,39.8211
2703,-3.683,39.85
2704,-4.1235,39.2847
2705,-4.1164,39.3695
2706,-4.427,39.503
2707,-4.38,39.4724
2708,-4.1424,39.3906
2709,-4.2668,39.5762
2710,-4.601,39.1668
2711,-4.183,39.533
2712,-4.183,39.499
2713,-4.1553,39.4541
2720,-6.58,38.82
2721,-6.565,39.031
2722,-6.53,38.83
2723,-6.598,39.066
2724,-6.499,38.865
2725,-6.585,38.846
2726,-6.516,38.982
2727,14.283,38.195
2728,14.233,38.25
2729,-25.966,32.465
2730,-25.966,32.465
2731,-25.966,32.465
2732,-0.05,34.9667
2733,-0.683,37.333
2734,15.279,-14.867
2735,15.279,-14.867
2736,15.279,-14.867
2737,12.7,-16.334
2739,14.496,-16.506
2740,14.467,-16.534
2741,14.534,-16.435
2742,-19.3833,46.2167
2743,-19.3833,46.2167
2744,-19.3833,46.2167
2745,13.667,-15.084
2746,13.65,-15.101
2747,13.55,-14.968
2748,13.55,-14.917
2749,13.661,-15.057
2750,13.664,-15.001
2751,13.533,-14.951
2752,13.5,-14.936
2753,13.6,-15.167
2754,13.699,-15.168
2755,13.533,-14.933
2756,13.533,-14.818
2757,13.617,-15.101
2758,13.601,-15.117
2759,13.617,-15.067
2760,13.59,-15.133
2761,13.484,-14.884
2762,13.5,-14.834
2763,13.4667,-14.9167
2764,13.505,-14.894
2765,-27.332,32.316
2766,13.301,-14.201
2767,-0.798,34.216
2769,-18.948,47.565
2770,13.716,-16.418
2771,13.716,-16.418
2772,13.716,-16.418
2773,13.716,-16.418
2774,16.516,-14.434
2775,16.5,-14.435
2776,16.517,-14.621
2778,4.35,35.55
2779,-0.183,34.383
2783,-3.633,39.733
2784,-3.9001,39.7315
2785,-3.6667,39.75
2786,-0.183,34.917
2787,-0.183,34.972
2788,8.5,39.2
2789,13.716,-16.418
2790,-15.8333,48.8167
2791,-15.749,48.732
2792,11.38,-4.43
2793,-19.583,46.3
2794,-19.583,46.3
2795,-19.583,46.3
2796,14.05,-16.685
2797,14.1,-16.667
2798,14.15,-16.65
2799,13.9319,-16.7631
2800,13.983,-16.767
2801,14.05,-16.685
2802,14.1,-16.667
2803,14.15,-16.65
2804,13.9319,-16.7631
2805,13.983,-16.767
2806,14.05,-16.685
2807,14.1,-16.667
2808,14.15,-16.65
2809,13.9319,-16.7631
2810,13.983,-16.767
2811,-20.948,55.652
2812,-21.275,55.415
2813,-20.999,55.274
2814,14.9167,-17.0667
2815,13.351,-13.334
2816,13.716,-16.418
2817,13.716,-16.418
2818,13.716,-16.418
2819,16.516,-14.434
2820,16.5,-14.435
2821,16.517,-14.621
2822,-19,47.4167
2823,-19,47.393
2824,-19,47.4167
2825,-19,47.393
2826,-19,47.4167
2827,-19,47.393
2834,5.515,37.445
2835,5.313,37.628
2836,-3.55,37.2833
2837,13.434,2.916
2838,14.4571,-5.8968
2839,-16.217,26.733
2840,-16.366,26.75
2841,-3.182,29.299
2842,-3.166,29.382
2843,15.9667,-15.9167
2844,16.516,-15.583
2845,15.667,-15.434
2846,13.683,-16.383
2847,12.6122,-12.2461
2850,-0.183,34.917
2851,12.801,-8.034
2852,12.801,-8.034
2854,-16.1333,29.4
2861,13.55,-14.935
2864,13.3,-14.201
2865,13.3,-14.168
2868,13.6833,-13.65
2870,13.3833,-13.3833
2871,13.35,-13.335
2874,12.633,-12.117
2880,-0.424,34.1357
2881,-0.3911,34.1861
2882,-0.3858,34.1939
2883,-0.429,34.1623
2884,-0.3764,34.2163
2885,-0.4303,34.2131
2886,-0.4731,34.2888
2887,-0.5185,34.2592
2888,-0.5183,34.3006
2889,-0.4601,34.3754
2890,-0.4974,34.3306
2891,-0.558,34.3199
2892,-0.559,34.3927
2893,-0.5381,34.3422
2894,-0.5812,34.3512
2895,-0.7164,34.0652
2896,-0.7574,34.0852
2897,-0.6703,34.2038
2898,-0.7131,34.111
2899,-0.683,34.149
2900,-0.6614,34.11
2901,-0.5522,34.2462
2902,-0.5357,34.1679
2903,-0.4898,34.1718
2904,-0.6317,34.0657
2905,-0.5995,34.2521
2906,-0.5693,34.102
2907,-0.6793,34.0952
2908,-0.5833,34.1867
2909,-0.553,34.2708
2910,18.0836,-15.9773
2911,10.334,15.332
2912,14.6841,-17.4447
2913,14.76,-17.4802
2914,14.7451,-17.5106
2915,14.7583,-17.3988
2916,14.6894,-17.4636
2917,14.7316,-17.4325
2918,14.7447,-17.4713
2919,14.7155,-17.4352
2920,14.723,-17.46
2921,14.7578,-17.4452
2922,-8.383,36.666
2923,-1.3146,36.7908
2924,-1.3146,36.7908
2925,-1.3146,36.7908
2934,-3.4337,37.6877
2935,-3.4103,37.6936
2936,-6.821,39.2615
2937,12.8433,35.2036
2938,12.7341,35.6383
2939,0.0285,34.64
2940,0.1667,34.75
2941,-0.199,35.349
2942,-0.5794,34.7991
2943,-8.383,36.666
2944,-4.9575,39.1348
2945,-5.2494,39.0288
2946,-5.2494,39.0288
2947,-5.2494,39.0288
2948,-2.9966,40.1953
2949,-15.9925,34.7561
2950,-15.9925,34.7561
2951,-16.0477,34.8477
2957,6.6106,3.2954
2958,6.45,3.2662
2960,6.445,3.3347
2963,-26.033,32.315
2964,-17.818,28.6002
2965,-25.8958,32.6121
2966,-25.966,32.465
2967,-26.033,32.315
2968,-25.9372,32.495
2969,-25.9772,32.5901
2970,-25.8958,32.6121
2971,14.7451,-17.5106
2972,14.7583,-17.3988
2973,14.6894,-17.4636
2974,14.7316,-17.4325
2975,14.7447,-17.4713
2976,14.7155,-17.4352
2977,14.6841,-17.4447
2978,14.723,-17.46
2979,14.7494,-17.445
2980,14.76,-17.4802
2981,14.7451,-17.5106
2982,14.7451,-17.5106
2983,14.7583,-17.3988
2984,14.6894,-17.4636
2985,14.7316,-17.4325
2986,14.7447,-17.4713
2987,14.7155,-17.4352
2988,14.723,-17.46
2989,14.7494,-17.445
2990,14.76,-17.4802
2991,14.7735,-17.384
2992,14.6764,-17.4548
2993,14.7385,-17.4558
2994,14.7578,-17.4452
2995,14.7672,-17.4259
2996,14.7187,-17.4504
2997,14.7132,-17.4847
2998,14.6588,-17.4399
2999,14.7038,-17.4666
3000,14.7028,-17.4212
3001,14.757,-17.3872
3002,14.7289,-17.4845
3003,14.6972,-17.4359
3004,14.7386,-17.5115
3005,14.7315,-17.4207
3006,14.757,-17.3872
3007,14.7289,-17.4845
3008,14.6972,-17.4359
3009,14.7386,-17.5115
3010,14.7315,-17.4207
3011,14.7526,-17.4602
3012,14.754,-17.4923
3013,14.7133,-17.4454
3014,14.7295,-17.4695
3015,14.7416,-17.4265
3016,14.7432,-17.5252
3017,14.762,-17.3742
3018,14.6963,-17.4611
3019,14.7406,-17.4117
3020,8.0167,38.4836
3021,8.1666,38.4167
3022,8.067,38.2836
3023,8.0167,38.4836
3024,8.1666,38.4167
3025,8.067,38.2836
3026,8.0167,38.4836
3027,8.1666,38.4167
3028,8.067,38.2836
3029,3.7372,34.838
3030,-16.2159,26.7329
3031,-18.93,47.54
3032,-18.93,47.54
3033,-18.93,47.54
3034,-8.099,36.482
3035,-8.099,36.482
3036,-8.151,36.387
3037,9.115,13.675
3038,9.115,13.675
3039,13.351,-13.334
3040,-25.427,32.758
3041,-19,46.416
3042,-19,46.416
3043,-19,46.416
3044,-19,46.416
3045,-19.132,46.349
3046,-19.132,46.349
3047,-19.132,46.349
3048,-19.132,46.349
3049,-19.2431,46.2728
3050,-19.2431,46.2728
3051,-19.2431,46.2728
3052,-19.2431,46.2728
3053,10.334,15.332
3065,-12.06667,15.8
3066,-14.91667,13.5
3067,-19.58333,22.45
3068,-19.58333,22.45
3069,-19.58333,22.45
3070,-17.5833,14.7
3071,-17.85,15.66667
3072,-17.5,16.33333
3073,-17.91667,19.7
3074,-17.7,23.61667
3075,-18.08333,13.83333
3076,-19.58333,18.11667
3077,-25.08333,18.45
3078,-25.16667,17.83333
3079,-17.25,14.56667
3080,-17.5833,14.7
3081,-17.85,15.66667
3082,-17.5,16.33333
3083,-17.91667,19.7
3084,-17.7,23.61667
3085,-18.08333,13.83333
3086,-19.58333,18.11667
3087,-25.08333,18.45
3088,-25.16667,17.83333
3089,-17.25,14.56667
3090,-17.5833,14.7
3091,-17.85,15.66667
3092,-17.5,16.33333
3093,-17.91667,19.7
3094,-17.7,23.61667
3095,-18.08333,13.83333
3096,-19.58333,18.11667
3097,-25.08333,18.45
3098,-25.16667,17.83333
3099,-17.25,14.56667
3258,15.56667,32.38333
3259,15.56667,32.38333
3260,15.56667,32.38333
3261,15.56667,32.38333
3262,15.56667,32.38333
3263,15.5,32.25
3264,15.5,32.25
3265,15.5,32.25
3266,15.5,32.25
3267,15.5,32.25
3268,15.38333,32.8
3269,15.38333,32.8
3270,15.38333,32.8
3271,15.38333,32.8
3272,15.38333,32.8
3273,12.88333,35.11667
3274,12.88333,35.11667
3275,12.88333,35.11667
3276,13.1,34.95
3277,13.1,34.95
3278,13.1,34.95
3279,12.88333,35.15
3280,12.88333,35.15
3281,12.88333,35.15
3282,15.36667,36.45
3283,19.92528,30.30278
3284,19.19284,30.51419
3285,19.26667,30.45
3286,-22.88961,31.03958
3289,-22.94658,31.22182
3290,-23.11108,31.45692
3315,19.16667,30.46667
3316,19.2,30.45
3317,19.2,30.45
3318,19.2,30.45
3319,19.2,30.45
3320,13.6536,43.87342
3321,13.51958,43.93633
3322,13.5084,43.92797
3335,-19.1833,32.8
3336,-18.3667,32.93333
3359,-25.45,32.76667
3378,0.86633,30.17344
3379,7.66667,36.83333
3381,7.7125,36.96667
3382,-16.15,29.43333
3383,-15.7,30.38333
3384,16.52972,-14.80363
3385,16.63259,-14.91618
3386,16.51938,-15.12074
3387,16.50438,-15.04367
3388,16.52679,-15.22295
3390,16.54632,-14.75461
3391,16.54128,-14.80289
3392,16.59889,-14.93515
3393,16.59259,-14.94533
3394,16.54928,-14.83743
3395,16.58791,-14.84997
3396,16.49952,-15.04548
3397,16.51652,-15.31658
3398,16.44604,-14.80128
3399,16.59534,-14.98979
3400,16.66421,-14.99429
3401,16.58237,-14.85163
3402,16.66392,-14.96044
3403,16.59872,-14.93095
3412,13.52899,2.06161
3413,13.52899,2.06161
3414,6.93167,3.72583
3415,6.9625,3.72
3416,6.91194,3.77056
3417,6.92028,3.79139
3421,13.71667,-16.4
3422,13.71667,-16.4
3423,13.71667,-16.4
3424,14.67222,-17.42278
3425,14.67222,-17.42278
3426,14.67222,-17.42278
3427,6.03333,37.6
3428,5.28333,37.51667
3429,4.37134,6.65956
3430,4.37134,6.65956
3431,4.37134,6.65956
3432,4.55891,6.36704
3433,4.55891,6.36704
3434,4.55891,6.36704
3435,4.71071,6.59821
3436,4.71071,6.59821
3437,4.71071,6.59821
3438,4.77852,6.30702
3439,4.77852,6.30702
3440,4.77852,6.30702
3441,5.2434,6.54114
3442,5.2434,6.54114
3443,5.2434,6.54114
3444,4.8364,6.30128
3445,4.8364,6.30128
3446,4.8364,6.30128
3447,5.06493,5.87413
3448,5.06493,5.87413
3449,5.06493,5.87413
3450,5.05314,5.7839
3451,5.05314,5.7839
3452,5.05314,5.7839
3453,10.08374,15.4923
3454,10.08374,15.4923
3455,10.08374,15.4923
3456,10.08374,15.4923
3457,10.08374,15.4923
3458,10.08374,15.4923
3459,10.85373,14.93321
3460,10.85373,14.93321
3461,10.85373,14.93321
3462,10.85373,14.93321
3463,10.85373,14.93321
3464,10.85373,14.93321
3465,8.47248,13.24148
3466,8.47248,13.24148
3467,8.47248,13.24148
3468,8.47248,13.24148
3469,8.47248,13.24148
3470,8.47248,13.24148
3471,9.325466,13.39229
3472,9.325466,13.39229
3473,9.325466,13.39229
3474,9.325466,13.39229
3475,9.325466,13.39229
3476,9.325466,13.39229
3477,9.058999,13.66566
3478,9.058999,13.66566
3479,9.058999,13.66566
3480,9.058999,13.66566
3481,9.058999,13.66566
3482,9.058999,13.66566
3483,7.328124,13.57539
3484,7.328124,13.57539
3485,7.328124,13.57539
3486,7.328124,13.57539
3487,7.328124,13.57539
3488,7.328124,13.57539
3489,6.466658,12.61982
3490,6.466658,12.61982
3491,6.466658,12.61982
3492,6.466658,12.61982
3493,6.466658,12.61982
3494,6.466658,12.61982
3531,4.451798,11.90313
3532,4.451798,11.90313
3533,4.451798,11.90313
3534,4.451798,11.90313
3535,4.451798,11.90313
3536,4.451798,11.90313
3537,3.86667,11.51667
3538,3.86667,11.51667
3539,3.86667,11.51667
3540,3.86667,11.51667
3541,3.86667,11.51667
3542,3.870892,11.45338
3543,3.870892,11.45338
3544,3.870892,11.45338
3545,3.870892,11.45338
3546,3.870892,11.45338
3547,3.870892,11.45338
3548,3.389027,11.4716
3549,3.389027,11.4716
3550,3.389027,11.4716
3551,3.389027,11.4716
3552,3.389027,11.4716
3553,3.389027,11.4716
1,-12.574,13.403
2,-17.65,18.649
3,-17.9798,21.323
4,-17.9435,21.2491
5,-17.9714,20.9274
6,-17.947,21.247
7,-17.9411,21.2394
8,-18.017,21.433
9,-18.0212,21.4281
10,-17.9937,21.3771
11,-17.9254,21.2175
12,-17.95,21.033
13,-17.259,14.56
14,-12.0667,15.8
15,-14.916,13.492
16,-8.8804,13.1965
17,-15.1764,12.194
18,-15.1876,12.1574
19,-15.186,12.156
20,11.2935,2.399
21,11.2972,2.4741
22,11.3076,2.4509
23,11.13,2.94
24,11.1248,2.936
25,11.0817,2.7699
26,12.1,3.05
27,11.8514,3.3959
28,11.8002,3.4367
29,11.8683,3.3897
30,11.85,3.3833
31,11.2667,3.5833
32,10.8305,2.1142
33,10.5667,1.2667
34,6.45,2.35
35,6.6645,2.1598
36,6.6708,2.1508
37,6.7333,2.1333
38,6.4153,2.0555
39,6.5,2.2167
40,6.55,2.2167
41,9.85,2.7167
42,9.3667,2.6667
43,9.2893,2.7308
44,9.35,2.6168
45,9.3611,2.6282
46,10.401,2.483
47,8.8167,2.6
48,7.7755,2.1953
49,7.78,2.18
